C:\Simcenter\Testxpress\ProjectData,20.01.26,12:57:22,,,,,,,,,,,,,,,,
,M1: CHRA_x : FFT(C1) Frequency[Hz],M1: CHRA_x : FFT(C1) [g],,M2: CHRA_y : FFT(C2) Frequency[Hz],M2: CHRA_y : FFT(C2) [g],,M3: CHRA_z : FFT(C3) Frequency[Hz],M3: CHRA_z : FFT(C3) [g],,M4: EG_Block_x : FFT(C13) Frequency[Hz],M4: EG_Block_x : FFT(C13) [g],,M5: EG_Block_y : FFT(C14) Frequency[Hz],M5: EG_Block_y : FFT(C14) [g],,M6: EG_Block_z : FFT(C15) Frequency[Hz],M6: EG_Block_z : FFT(C15) [g],
Unit,Hz,g,,Hz,g,,Hz,g,,Hz,g,,Hz,g,,Hz,g,
Sensor,,,,,,,,,,,,,,,,,,
PointId,,,,,,,,,,,,,,,,,,
PointDir,,'',,,'',,,'',,,'',,,'',,,'',
Info1,,,,,,,,,,,,,,,,,,
Info2,,,,,,,,,,,,,,,,,,
Info3,,,,,,,,,,,,,,,,,,
Info4,,,,,,,,,,,,,,,,,,
Z Axis,,,,,,,,,,,,,,,,,,
,20521.875,-0.0642468,-0.0400456,20521.875,-0.1009374,-0.044505,20521.875,0.0180077,0.0940726,20521.875,0.2743643,-0.0942985,20521.875,-0.8972636,-0.4255868,20521.875,0.0620465,-0.1266785
,20523.4375,0.0530958,0.0437891,20523.4375,0.0802238,0.0813411,20523.4375,0.1024982,0.0721156,20523.4375,0.0019859,0.2782417,20523.4375,0.1289625,-0.8743646,20523.4375,-0.0837097,0.0652679
,20525,0.063013,-0.0091914,20525,0.091823,-0.0517813,20525,-0.1041167,0.0118185,20525,-0.2837963,-0.0500092,20525,0.6073824,0.5774723,20525,-0.0279894,0.0790558
,20526.5625,0.0600455,-0.0250009,20526.5625,-0.0370787,0.1322075,20526.5625,0.0845399,0.0569149,20526.5625,0.1611801,0.2372343,20526.5625,0.6481364,-0.5383062,20526.5625,-0.0258365,0.080828
,20528.125,0.0763122,0.022108,20528.125,-0.1443598,-0.0624556,20528.125,-0.0715664,0.0633162,20528.125,0.2819729,0.0552627,20528.125,-0.9267933,-0.5038108,20528.125,0.0652514,0.0743246
,20529.6875,-0.0656776,-0.0206952,20529.6875,0.1197689,-0.1417774,20529.6875,-0.1104839,-0.0103269,20529.6875,-0.3193104,-0.0076799,20529.6875,0.9327338,0.0750156,20529.6875,-0.0115307,-0.0754465
,20531.25,-0.0350272,-0.0498497,20531.25,0.1417799,0.1845808,20531.25,-0.0198209,-0.0918985,20531.25,0.3286815,-0.1196104,20531.25,-1.276944,0.1564222,20531.25,0.0163772,0.0810599
,20532.8125,0.0207909,-0.0599715,20532.8125,0.1333594,-0.2433855,20532.8125,0.0896192,-0.037236,20532.8125,0.2203617,0.2794664,20532.8125,1.3560216,0.0040742,20532.8125,-0.0759982,0.0493584
,20534.375,-0.0327655,-0.0537064,20534.375,-0.2704625,-0.0466826,20534.375,0.0051057,0.1066482,20534.375,-0.2837736,-0.0927628,20534.375,-1.1517895,-0.2644944,20534.375,-0.0614384,-0.0503017
,20535.9375,0.0170072,0.0804543,20535.9375,0.0164217,0.2772249,20535.9375,0.0629286,-0.081756,20535.9375,-0.3679332,-0.004353,20535.9375,1.0917323,0.2642891,20535.9375,0.0546382,-0.0666908
,20537.5,0.0338801,0.0585259,20537.5,0.2381418,-0.1547438,20537.5,0.0194502,-0.1206384,20537.5,0.2158112,0.2629747,20537.5,1.18808,0.0590323,20537.5,-0.0031159,-0.0823846
,20539.0625,0.052451,-0.0501844,20539.0625,-0.1897124,-0.0971056,20539.0625,-0.1058957,0.0081114,20539.0625,0.3428475,0.0494765,20539.0625,-1.1504977,-0.3478407,20539.0625,0.0463626,0.0866442
,20540.625,0.0603172,0.0392421,20540.625,-0.1572877,0.2492507,20540.625,-0.0232467,0.0910816,20540.625,-0.2808652,-0.097797,20540.625,0.4961279,-0.9167708,20540.625,0.0763839,-0.0095802
,20542.1875,-0.0913778,-0.0176832,20542.1875,0.1033704,-0.3053462,20542.1875,0.0676957,-0.0673511,20542.1875,0.2464401,0.2170168,20542.1875,-0.5374352,-0.9279767,20542.1875,-0.1021127,0.0096596
,20543.75,0.089713,-0.0318687,20543.75,-0.0072648,0.2945501,20543.75,-0.0913583,0.048883,20543.75,0.2233728,-0.1548395,20543.75,0.5388309,-0.8037027,20543.75,0.0808301,0.0258052
,20545.3125,-0.0434858,0.0645283,20545.3125,-0.136639,-0.1026869,20545.3125,-0.0247885,0.080965,20545.3125,-0.3888104,-0.1073739,20545.3125,0.602268,0.8520201,20545.3125,-0.0720178,0.0020549
,20546.875,-0.0457161,0.0450919,20546.875,-0.1011251,-0.1014917,20546.875,-0.0741477,-0.0665861,20546.875,0.2818863,0.0771414,20546.875,-0.9693698,-0.5071613,20546.875,0.016546,-0.0689214
,20548.4375,0.0459429,-0.0475469,20548.4375,-0.1856487,-0.0352292,20548.4375,0.0897888,-0.0118771,20548.4375,-0.2494502,-0.1618015,20548.4375,0.6314635,0.7845088,20548.4375,-0.0646655,0.0567192
,20550,0.0563559,-0.0344366,20550,0.0403146,0.2176252,20550,0.1233492,-0.0501764,20550,0.2561273,0.0887654,20550,-0.14251,0.7849199,20550,0.0243411,-0.1088341
,20551.5625,-0.0517126,0.0525583,20551.5625,-0.0395078,-0.2459845,20551.5625,-0.1536787,0.0180694,20551.5625,0.0971227,0.2333577,20551.5625,-0.7106903,-0.4788626,20551.5625,-0.0094156,0.1195188
,20553.125,-0.0519099,-0.072962,20553.125,0.2368778,-0.0142177,20553.125,0.0809412,0.0492684,20553.125,0.0921941,0.2100642,20553.125,0.6400456,0.5266506,20553.125,0.0806695,-0.0391426
,20554.6875,-0.0223379,-0.0735754,20554.6875,-0.2209116,0.1401831,20554.6875,-0.0347953,0.1097831,20554.6875,-0.2063959,-0.1659151,20554.6875,0.4074149,0.795226,20554.6875,-0.0320942,0.1007999
,20556.25,0.0324596,0.0782256,20556.25,-0.1384945,0.0650998,20556.25,0.0431221,-0.0765385,20556.25,0.2002034,0.2538379,20556.25,-0.2807887,-1.1485766,20556.25,0.0871567,-0.0001555
,20557.8125,-0.0146179,0.0763304,20557.8125,0.1348663,-0.0347116,20557.8125,0.0867941,0.0328029,20557.8125,-0.1948167,-0.3323088,20557.8125,0.299333,1.1650195,20557.8125,0.0858267,0.0307021
,20559.375,-0.0609329,-0.0200588,20559.375,-0.1138832,0.0793954,20559.375,-0.0127453,-0.0976178,20559.375,-0.2725102,0.0719681,20559.375,-0.5266379,0.7030633,20559.375,-0.0334597,-0.0893099
,20560.9375,0.0134997,0.0667666,20560.9375,0.0699139,-0.1568607,20560.9375,-0.0149535,0.0910485,20560.9375,-0.0680298,0.3849911,20560.9375,0.4174782,-1.1897801,20560.9375,0.0069511,0.0832492
,20562.5,0.0199004,-0.0582386,20562.5,-0.1448344,0.140916,20562.5,-0.0228961,0.0892944,20562.5,0.0650014,-0.3414204,20562.5,-0.4488555,0.8319395,20562.5,-0.0436987,-0.0597231
,20564.0625,0.0559831,-0.0438049,20564.0625,0.1926956,-0.035958,20564.0625,0.0281103,-0.0939045,20564.0625,-0.1049402,0.2739614,20564.0625,0.5770943,-0.7396051,20564.0625,0.0596349,-0.0797031
,20565.625,-0.0570402,0.0235736,20565.625,-0.2305346,-0.0624879,20565.625,-0.1112851,0.0108593,20565.625,0.0115998,-0.3530328,20565.625,-0.624036,0.9326441,20565.625,-0.0109131,0.0948633
,20567.1875,-0.0624575,-0.015315,20567.1875,0.2829449,0.05486,20567.1875,-0.0744193,-0.0592459,20567.1875,0.304973,-0.1350857,20567.1875,-0.9226802,0.2877939,20567.1875,0.037548,0.0805281
,20568.75,0.07877,0.0102592,20568.75,-0.2451684,-0.0030656,20568.75,-0.1136443,0.0305446,20568.75,-0.3430094,0.1186139,20568.75,0.9678488,0.1647816,20568.75,0.0061593,0.0812929
,20570.3125,0.0531837,0.0281471,20570.3125,0.2064082,-0.0346426,20570.3125,-0.028037,-0.1564791,20570.3125,0.248598,0.1841579,20570.3125,0.1940478,0.9244711,20570.3125,-0.0197438,0.0821421
,20571.875,-0.0824595,-0.0331475,20571.875,-0.2002812,0.0351996,20571.875,0.0458477,0.1584258,20571.875,0.0283252,0.3275185,20571.875,0.1890492,-0.9762331,20571.875,0.0453929,0.060173
,20573.4375,0.0653749,-0.0103419,20573.4375,-0.0965592,-0.1195538,20573.4375,-0.0227475,0.0988667,20573.4375,0.3061139,-0.0506776,20573.4375,-0.8395214,-0.2605127,20573.4375,-0.0656044,-0.0629484
,20575,0.0491894,-0.036249,20575,-0.1677745,-0.0147913,20575,-0.1209897,0.0212178,20575,-0.260528,-0.1697352,20575,-0.8239138,-0.3356968,20575,-0.017611,-0.0795454
,20576.5625,0.0025961,-0.0664327,20576.5625,0.214014,-0.0829458,20576.5625,0.1404642,-0.05934,20576.5625,0.3204308,0.0244228,20576.5625,0.8827467,-0.4154855,20576.5625,-0.0772151,-0.0157608
,20578.125,-0.0547252,0.0261919,20578.125,-0.1073024,0.1652452,20578.125,-0.0183868,0.1414361,20578.125,0.2300333,0.2348683,20578.125,-0.3367908,-0.8194599,20578.125,-0.06032,0.0403931
,20579.6875,0.0317737,0.045466,20579.6875,0.1592749,-0.0317204,20579.6875,-0.0012923,0.1061182,20579.6875,-0.2307154,0.3006403,20579.6875,1.2058305,-0.6424167,20579.6875,0.0896176,-0.0272277
,20581.25,-0.0225824,0.0498263,20581.25,-0.1644633,-0.0312204,20581.25,0.0159323,-0.0963655,20581.25,0.358714,-0.0642072,20581.25,-0.9313617,0.6366526,20581.25,-0.0354969,-0.0961643
,20582.8125,0.0173112,0.0662358,20582.8125,-0.1345746,0.0875113,20582.8125,0.0721998,0.0713702,20582.8125,-0.1628207,-0.3440948,20582.8125,-0.1654949,1.0633042,20582.8125,-0.050603,-0.0436783
,20584.375,-0.0203864,-0.0653346,20584.375,0.1302743,-0.0704305,20584.375,-0.1037201,-0.0002779,20584.375,0.1731533,0.1727153,20584.375,0.7814398,0.281633,20584.375,0.0568447,0.0524858
,20585.9375,0.072771,-0.0302106,20585.9375,-0.2259467,-0.0894875,20585.9375,0.115844,0.0668779,20585.9375,0.2808581,0.0076661,20585.9375,0.690981,-0.4497974,20585.9375,-0.043288,-0.0684223
,20587.5,0.0609294,-0.0339249,20587.5,0.2142178,0.2113324,20587.5,0.0703118,0.073884,20587.5,-0.1904179,-0.1897624,20587.5,0.2915629,0.63515,20587.5,-0.0587245,-0.07329
,20589.0625,0.0488615,-0.0559403,20589.0625,-0.3245746,0.0853807,20589.0625,-0.0426166,0.1015317,20589.0625,0.2883478,-0.1508073,20589.0625,-1.0924118,0.0684514,20589.0625,0.0397817,0.0773952
,20590.625,-0.0247784,0.0743606,20590.625,0.0952072,-0.3295253,20590.625,0.0270709,-0.1177988,20590.625,-0.0219345,-0.3686934,20590.625,1.0286618,-0.4766819,20590.625,-0.0182294,-0.0891055
,20592.1875,-0.0492917,-0.036462,20592.1875,0.1778512,0.2467947,20592.1875,0.0862886,0.0987991,20592.1875,0.3310331,-0.0243582,20592.1875,-1.1045138,-0.2110321,20592.1875,0.0453075,0.0674491
,20593.75,0.0560157,0.0294674,20593.75,-0.2755048,0.0016068,20593.75,-0.0522348,-0.1183106,20593.75,0.0022774,-0.3245601,20593.75,-0.3063774,0.9621702,20593.75,-0.035771,0.0923692
,20595.3125,0.0251822,0.056524,20595.3125,0.1464278,0.2711317,20595.3125,-0.111361,-0.0143479,20595.3125,-0.2062704,0.4526185,20595.3125,1.119825,-1.0359454,20595.3125,0.0805099,-0.0776614
,20596.875,0.0045814,-0.0628026,20596.875,0.023988,-0.2678778,20596.875,0.0746299,-0.0698798,20596.875,0.335839,-0.3892938,20596.875,-1.3628254,0.9226015,20596.875,-0.0825495,0.0463401
,20598.4375,0.0286608,0.0757964,20598.4375,0.1431825,-0.2435823,20598.4375,0.080657,0.0873596,20598.4375,-0.1898542,0.2384633,20598.4375,0.599623,-0.5694621,20598.4375,-0.0244728,0.086034
,20600,-0.0258479,-0.0840155,20600,-0.2956653,0.24318,20600,0.0028776,0.1401584,20600,0.3511422,-0.0039843,20600,-1.0620211,-0.0408141,20600,0.0552888,-0.0652255
,20601.5625,0.0463296,0.0559197,20601.5625,0.4007668,-0.1858128,20601.5625,-0.083923,0.0949496,20601.5625,-0.3827553,-0.0813614,20601.5625,0.9920745,0.3766362,20601.5625,0.0610378,0.0502141
,20603.125,-0.062447,0.0326491,20603.125,-0.3705253,0.0884653,20603.125,-0.0339193,-0.1141744,20603.125,0.2454122,0.1581989,20603.125,0.7527859,-0.5030897,20603.125,-0.0493007,-0.0716654
,20604.6875,-0.0064364,0.0642953,20604.6875,-0.2492227,0.0905077,20604.6875,0.1253107,-0.0901417,20604.6875,0.2253421,-0.0585101,20604.6875,0.8763359,-0.2433339,20604.6875,0.0342213,0.0834631
,20606.25,-0.0767168,0.0055012,20606.25,0.1656802,-0.1616512,20606.25,0.1058187,0.0031956,20606.25,-0.2629338,0.0084736,20606.25,-0.5524921,0.8564919,20606.25,-0.0298056,-0.0774383
,20607.8125,-0.0687942,0.0059207,20607.8125,-0.0335098,0.256366,20607.8125,-0.0413383,-0.0972426,20607.8125,0.0873369,0.2877319,20607.8125,-0.3432423,-1.0958288,20607.8125,0.0412311,-0.0838493
,20609.375,0.0611211,0.0239196,20609.375,0.2585862,0.2180645,20609.375,0.0446984,0.1304398,20609.375,-0.0234894,0.2531623,20609.375,0.5294561,0.7414074,20609.375,-0.0158506,-0.0777583
,20610.9375,0.0322259,-0.0475161,20610.9375,-0.1636142,-0.304712,20610.9375,0.0691862,0.0910874,20610.9375,0.0277798,-0.3486606,20610.9375,-0.3772103,1.0483853,20610.9375,0.0753287,-0.0718919
,20612.5,0.0201637,-0.0599708,20612.5,-0.0379758,0.3863988,20612.5,-0.0455291,0.1268086,20612.5,-0.1018206,0.2959044,20612.5,0.5493581,-0.8308883,20612.5,0.066262,-0.0238002
,20614.0625,-0.0523047,0.0285833,20614.0625,-0.151014,-0.5159383,20614.0625,0.1132798,0.0844837,20614.0625,0.2464326,-0.1601879,20614.0625,-0.9418833,0.2851578,20614.0625,0.0202472,0.0854662
,20615.625,-0.0149578,-0.0601531,20615.625,0.3467988,-0.1687077,20615.625,-0.0618264,-0.0946918,20615.625,0.1380079,-0.2543039,20615.625,0.7360739,-0.6647385,20615.625,0.0558858,0.057122
,20617.1875,0.0080697,0.0586758,20617.1875,0.0332716,-0.1948023,20617.1875,-0.0065464,-0.098908,20617.1875,-0.193138,0.2663757,20617.1875,0.8184557,-0.6918433,20617.1875,0.0158774,-0.0847945
,20618.75,0.0154898,-0.0492297,20618.75,-0.3027559,0.1902463,20618.75,-0.1424709,-0.0513385,20618.75,-0.1907358,0.2613116,20618.75,0.9258028,-0.4420899,20618.75,-0.006605,-0.0742342
,20620.3125,-0.0121024,0.0885701,20620.3125,0.6772829,-0.213504,20620.3125,-0.1557151,0.122707,20620.3125,0.0687699,0.3267469,20620.3125,0.1425228,-1.0613909,20620.3125,0.0776542,-0.0180935
,20621.875,0.0371916,0.0466355,20621.875,-0.4552234,-0.0715029,20621.875,0.1407246,-0.0166906,20621.875,-0.2461412,-0.2831889,20621.875,0.3486261,1.1803885,20621.875,-0.0485444,0.0565185
,20623.4375,0.0697615,0.0175278,20623.4375,0.1901376,0.0244096,20623.4375,0.0791937,-0.0663139,20623.4375,0.2928033,-0.0443149,20623.4375,-1.0959679,0.0810016,20623.4375,0.0712131,-0.1160605
,20625,-0.0609512,0.0023162,20625,0.2180808,0.2225458,20625,0.0972387,-0.0199774,20625,0.1578884,-0.2919177,20625,-0.7583212,0.6435794,20625,-0.0510987,0.0715529
,20626.5625,0.0009015,-0.0499969,20626.5625,-0.2782436,-0.2879043,20626.5625,0.0753333,0.0776441,20626.5625,-0.2671961,0.1302607,20626.5625,-0.8245832,0.3904274,20626.5625,0.0592226,-0.0546146
,20628.125,0.0177463,-0.0551826,20628.125,0.2176273,0.2967891,20628.125,-0.1093412,-0.0214032,20628.125,0.2240656,-0.0488219,20628.125,0.4723661,0.758952,20628.125,-0.0781922,0.0561479
,20629.6875,0.0604036,-0.0214629,20629.6875,-0.0750355,-0.212766,20629.6875,0.091256,-0.0152472,20629.6875,-0.2441681,0.0542401,20629.6875,-0.9866319,-0.1356176,20629.6875,0.0594006,-0.0530741
,20631.25,-0.059529,-0.017075,20631.25,0.0858071,0.0878567,20631.25,0.1055068,0.0416373,20631.25,0.2641281,-0.0996536,20631.25,0.8909249,-0.4100854,20631.25,-0.0277428,-0.0944764
,20632.8125,0.061742,-0.0024256,20632.8125,0.0893361,0.08356,20632.8125,0.0319187,-0.1189144,20632.8125,-0.162958,-0.1773625,20632.8125,0.3496928,0.8042476,20632.8125,0.0311634,0.0976369
,20634.375,0.0253702,0.0486197,20634.375,-0.17263,0.0517551,20634.375,0.0687461,0.1326228,20634.375,-0.0068639,0.2664909,20634.375,0.5045885,-0.7540596,20634.375,0.0930116,0.0440341
,20635.9375,-0.0074614,0.0513273,20635.9375,0.1561476,-0.1746481,20635.9375,0.0837176,-0.0704272,20635.9375,-0.3687978,0.0302883,20635.9375,1.1610905,0.3036162,20635.9375,0.0713511,-0.0507306
,20637.5,0.0622439,0.0204557,20637.5,0.0368634,-0.1680266,20637.5,-0.0359206,-0.113305,20637.5,-0.2976922,0.126716,20637.5,0.9112889,-0.0082335,20637.5,-0.07235,0.049008
,20639.0625,0.0576352,-0.0038281,20639.0625,-0.1412517,-0.000947,20639.0625,0.0699184,-0.1242739,20639.0625,0.1155382,0.3798658,20639.0625,-0.0603012,-1.181309,20639.0625,0.0906853,0.0142139
,20640.625,0.0158421,-0.0534308,20640.625,0.1466381,-0.1439611,20640.625,-0.0402617,0.0889391,20640.625,0.1984661,-0.2571804,20640.625,0.8290049,0.379297,20640.625,-0.0682547,-0.0136214
,20642.1875,0.0616941,-0.0022619,20642.1875,0.0453261,-0.2096663,20642.1875,0.1011944,-0.0122246,20642.1875,0.2532738,-0.2025657,20642.1875,-0.9631156,0.3022723,20642.1875,-0.0053919,0.0800219
,20643.75,-0.0721226,0.0097534,20643.75,-0.2188887,0.0231831,20643.75,0.0885703,-0.07596,20643.75,-0.2902083,0.190764,20643.75,-0.7612816,0.7729495,20643.75,-0.0804747,-0.0082511
,20645.3125,0.0634324,0.0077788,20645.3125,-0.0641341,0.2611418,20645.3125,-0.0614332,0.0696076,20645.3125,-0.2988623,0.0716546,20645.3125,0.1005953,0.994752,20645.3125,0.0356676,0.0618486
,20646.875,-0.077223,0.0145993,20646.875,0.2921272,-0.1054082,20646.875,-0.0914755,0.0282331,20646.875,0.1292137,-0.2402759,20646.875,-0.7586836,0.5480355,20646.875,-0.0073199,-0.0931991
,20648.4375,-0.0527236,-0.0387474,20648.4375,-0.1530747,-0.1939816,20648.4375,0.1019754,0.0426756,20648.4375,-0.0021941,-0.2651565,20648.4375,-0.2683083,-0.7026464,20648.4375,-0.0127755,0.1021795
,20650,0.0371287,0.0285805,20650,-0.1679707,0.0131538,20650,0.1098627,0.0160115,20650,-0.1410813,-0.2538512,20650,0.1933841,0.8739643,20650,-0.0597638,0.056879
,20651.5625,-0.0547404,-0.026156,20651.5625,0.2000632,0.2572037,20651.5625,-0.1291772,-0.05266,20651.5625,-0.1703054,-0.1999602,20651.5625,0.6761298,0.6484172,20651.5625,-0.0416992,0.0863655
,20653.125,0.0565225,-0.0565647,20653.125,0.0046952,-0.4714252,20653.125,0.1077913,0.174213,20653.125,-0.2145483,-0.2609897,20653.125,0.6426915,1.0908301,20653.125,0.0718323,-0.0250282
,20654.6875,0.0302397,0.09475,20654.6875,-0.2381533,0.4582098,20654.6875,-0.0146853,-0.1933319,20654.6875,0.0174165,-0.2943274,20654.6875,-0.1599516,1.0262699,20654.6875,-0.0295319,0.0677916
,20656.25,-0.0205038,-0.0793081,20656.25,0.3304011,-0.3717121,20656.25,-0.0316189,0.1714831,20656.25,-0.3914186,0.0189817,20656.25,1.0574347,0.3347683,20656.25,0.0871042,-0.0118109
,20657.8125,-0.0003757,-0.0739096,20657.8125,-0.3782691,0.3202066,20657.8125,0.0831534,-0.1704998,20657.8125,0.3137464,0.095361,20657.8125,-0.9650388,-0.2427133,20657.8125,-0.0531922,0.055769
,20659.375,0.0172904,0.0845049,20659.375,0.3900594,-0.1992198,20659.375,-0.1291499,0.1526864,20659.375,0.2471996,-0.16792,20659.375,0.6043353,0.692452,20659.375,-0.005388,-0.0738752
,20660.9375,-0.0723595,0.0503252,20660.9375,-0.3287738,0.0449018,20660.9375,0.1171691,-0.1127388,20660.9375,-0.172889,0.297942,20660.9375,0.9797407,-0.6631228,20660.9375,-0.0081016,0.078916
,20662.5,0.0597223,-0.0218267,20662.5,0.1979754,-0.0045242,20662.5,0.0341622,-0.1127896,20662.5,0.0492625,-0.263874,20662.5,-0.5024259,0.6983213,20662.5,0.0607018,-0.0712563
,20664.0625,-0.048336,-0.0453086,20664.0625,0.075335,0.1221841,20664.0625,-0.0194503,0.1086028,20664.0625,-0.2933088,0.0710559,20664.0625,0.778859,0.0615185,20664.0625,-0.0803441,0.0269076
,20665.625,0.0474444,0.0316754,20665.625,-0.0514267,-0.1480998,20665.625,-0.0727064,-0.0569363,20665.625,0.2463751,-0.2835355,20665.625,-0.9822309,0.6105598,20665.625,-0.0407133,-0.0804472
,20667.1875,-0.0164847,0.058335,20667.1875,-0.0323194,0.1663482,20667.1875,0.0281147,0.1019477,20667.1875,0.0300486,0.3184627,20667.1875,0.3290825,-1.0129988,20667.1875,0.0646077,0.0746129
,20668.75,0.0142592,-0.0573901,20668.75,-0.1106167,-0.2738851,20668.75,0.0881314,0.0546236,20668.75,-0.1138681,-0.29386,20668.75,0.1376651,0.9675018,20668.75,0.0891074,0.0315608
,20670.3125,0.0479706,-0.0611262,20670.3125,0.2020227,0.2155503,20670.3125,-0.1006044,-0.0188064,20670.3125,0.3158247,-0.124736,20670.3125,-1.0514978,-0.0368818,20670.3125,0.0232448,-0.0836266
,20671.875,-0.0389864,0.0430494,20671.875,-0.2674983,-0.0872742,20671.875,0.0029098,-0.117481,20671.875,-0.2732588,0.123796,20671.875,-0.365044,0.9664174,20671.875,-0.0801923,-0.0661496
,20673.4375,0.0657371,0.017116,20673.4375,0.2760694,-0.1262307,20673.4375,0.1367948,-0.0176683,20673.4375,0.3456802,0.1260962,20673.4375,-0.9375684,-0.630466,20673.4375,-0.0733523,0.0309966
,20675,0.06242,-0.0372826,20675,-0.0939368,0.2793156,20675,-0.1450299,0.0369243,20675,-0.2528839,0.2500192,20675,0.3230196,0.9240659,20675,-0.0757889,0.0173098
,20676.5625,0.0607894,0.0322692,20676.5625,-0.0793988,-0.2566596,20676.5625,0.0925843,-0.0591502,20676.5625,0.240471,-0.2876684,20676.5625,1.0021082,0.3416631,20676.5625,0.0448581,-0.0742627
,20678.125,0.0486685,-0.0375038,20678.125,0.2242444,0.191185,20678.125,-0.1090904,0.0425815,20678.125,0.0720335,-0.3372217,20678.125,-0.530009,1.0639983,20678.125,-0.0895207,-0.0110681
,20679.6875,-0.0237062,-0.0528708,20679.6875,-0.3020784,0.0423871,20679.6875,0.0734388,-0.1350582,20679.6875,0.0124144,0.3617493,20679.6875,0.3497427,-1.0764666,20679.6875,-0.0918844,-0.0163129
,20681.25,-0.007501,0.0666001,20681.25,0.0271159,-0.3620106,20681.25,0.0579327,0.1335823,20681.25,0.0496717,-0.3465611,20681.25,-0.8956428,0.7900278,20681.25,0.066605,0.051513
,20682.8125,-0.0629374,0.0030261,20682.8125,-0.2634206,0.1141955,20682.8125,0.0798303,-0.1678681,20682.8125,-0.085205,0.3130114,20682.8125,1.0357826,-0.2347232,20682.8125,-0.0635018,-0.0754438
,20684.375,-0.0039383,-0.0592579,20684.375,0.0880209,0.233764,20684.375,-0.1261322,-0.0402265,20684.375,0.1055461,-0.3229982,20684.375,-1.0845034,0.1475901,20684.375,0.0630879,0.0256313
,20685.9375,0.0565607,-0.0303264,20685.9375,0.1615541,-0.1982128,20685.9375,0.0981226,0.0664472,20685.9375,-0.1358939,-0.3254732,20685.9375,0.015153,1.1170276,20685.9375,-0.0651129,0.0182674
,20687.5,0.0497631,-0.0387637,20687.5,0.1401043,0.0158826,20687.5,0.0782773,-0.0627278,20687.5,-0.0155733,-0.2230321,20687.5,-0.7668278,0.033401,20687.5,0.0841688,-0.0036472
,20689.0625,-0.0563152,0.0171719,20689.0625,-0.0875168,-0.1238515,20689.0625,0.0880222,0.0339311,20689.0625,-0.2895421,-0.0016843,20689.0625,0.4903263,-0.7936929,20689.0625,-0.030295,-0.0690474
,20690.625,0.0481382,0.0221195,20690.625,-0.1012106,0.1311805,20690.625,-0.1346934,-0.0106185,20690.625,0.2614037,-0.0096883,20690.625,0.1366659,-0.8938853,20690.625,0.0431849,0.0651651
,20692.1875,0.0438984,-0.0269689,20692.1875,0.0509359,0.0981194,20692.1875,0.1027457,0.0301375,20692.1875,0.1759868,-0.2343748,20692.1875,-0.7554675,0.6203123,20692.1875,-0.0025755,-0.0793825
,20693.75,0.0538403,0.0059526,20693.75,0.0779471,-0.1190843,20693.75,-0.0957039,-0.0844688,20693.75,-0.3548178,-0.1006552,20693.75,0.9506665,0.3550203,20693.75,-0.0844835,-0.0058753
,20695.3125,0.0220349,0.0546059,20695.3125,-0.1372408,0.0716627,20695.3125,0.0378357,0.1136461,20695.3125,-0.1833553,0.3000791,20695.3125,1.0550338,-0.3083502,20695.3125,0.0027438,-0.1024359
,20696.875,0.0414823,0.0393757,20696.875,0.1773495,0.0694652,20696.875,-0.0484978,-0.1383805,20696.875,0.3705209,-0.093261,20696.875,-1.0890911,-0.1652803,20696.875,0.08653,0.0749081
,20698.4375,-0.0140306,0.0529514,20698.4375,-0.2663765,-0.1620885,20698.4375,0.10915,-0.0549624,20698.4375,0.1851334,0.3153944,20698.4375,-0.2534183,-1.3293555,20698.4375,-0.0718745,-0.0454337
,20700,0.0008085,-0.060482,20700,0.2036306,0.2095631,20700,-0.152293,0.056855,20700,0.361388,0.047242,20700,-1.1477586,-0.5720628,20700,0.0545492,0.083721
,20701.5625,-0.0063614,0.0778878,20701.5625,-0.0272101,-0.2794794,20701.5625,0.1110091,-0.0088046,20701.5625,0.1848391,-0.2341638,20701.5625,-0.9370726,0.6050434,20701.5625,-0.0390501,-0.0712031
,20703.125,0.023516,-0.0619574,20703.125,-0.0452706,0.3294457,20703.125,-0.1088263,-0.0595834,20703.125,0.3031802,0.0890547,20703.125,-0.8084733,-0.5287211,20703.125,-0.0395953,0.0674424
,20704.6875,0.0486649,0.0186643,20704.6875,0.0292901,-0.3439986,20704.6875,0.1318146,0.0614464,20704.6875,-0.440506,-0.0185417,20704.6875,1.2023985,0.5054775,20704.6875,0.0722205,-0.0258996
,20706.25,-0.0428162,0.0471258,20706.25,0.011348,0.2787671,20706.25,-0.0892132,-0.062487,20706.25,0.3571187,-0.0304227,20706.25,-1.048661,-0.1533658,20706.25,-0.0717681,0.0058192
,20707.8125,0.064597,0.0070099,20707.8125,-0.0193229,-0.1537808,20707.8125,0.0617786,-0.089037,20707.8125,0.0252951,0.2886114,20707.8125,0.2472532,-0.8411262,20707.8125,-0.0133464,-0.0844555
